1.500000,0.963542,1.031250,0.958549,0.968750,0.973958,0.963542,0.963542,0.963542,0.963542,0.984375,0.979167,1.020833,0.963542,0.968750,0.958333
2.166667,1.036458,0.973958,0.953368,0.963542,0.968750,0.979167,0.989583,0.989583,0.979167,0.989583,0.973958,1.000000,1.000000,0.968750,0.979167
1.083333,0.989583,1.031250,0.979275,0.973958,1.395833,0.968750,0.958333,0.973958,0.979167,0.958333,0.963542,0.979167,0.989583,0.994792,0.989583
0.666667,0.968750,1.036458,0.963731,0.968750,0.994792,0.979167,0.979167,0.984375,0.973958,0.994792,0.994792,0.973958,0.979167,0.979167,0.989583
0.916667,0.989583,1.026042,0.968912,0.968750,0.979167,0.973958,1.005208,0.984375,0.979167,0.984375,0.968750,0.994792,0.994792,0.984375,0.973958
0.833333,0.968750,1.026042,1.000000,1.010417,0.968750,0.979167,1.072917,0.984375,0.984375,2.114583,0.958333,0.963542,0.968750,0.973958,0.973958
1.000000,0.963542,1.031250,1.196891,0.963542,0.973958,1.031250,0.958333,0.963542,0.958333,0.984375,0.973958,0.958333,0.963542,0.963542,0.958333
2.083333,1.036458,0.973958,0.958549,0.958333,0.963542,0.958333,0.963542,0.968750,0.968750,0.953125,0.953125,0.984375,0.979167,0.973958,0.958333
2.083333,1.010417,0.973958,0.963731,0.968750,0.963542,0.963542,1.197917,0.963542,0.963542,0.968750,0.963542,0.958333,0.958333,0.963542,0.984375
0.666667,0.963542,1.046875,0.958549,0.973958,0.989583,0.989583,1.005208,0.979167,0.973958,0.968750,0.973958,0.984375,0.973958,0.989583,0.984375
1.083333,0.973958,1.046875,1.544041,0.968750,0.973958,0.953125,0.973958,0.989583,0.958333,0.958333,0.963542,0.989583,0.973958,0.973958,1.171875
2.750000,0.994792,0.958333,0.963731,0.984375,0.984375,0.963542,0.984375,0.994792,1.005208,0.979167,0.968750,0.953125,0.963542,0.963542,0.994792
0.916667,0.989583,1.036458,0.963731,0.963542,0.968750,0.984375,0.984375,0.973958,0.979167,0.973958,0.984375,0.989583,0.979167,0.973958,0.963542
